iter	Passed	Remaining
4785	40911	44570
4786	40920	44561
4787	40928	44553
4788	40938	44545
4789	40947	44537
4790	40956	44529
4791	40965	44521
4792	40974	44513
4793	40982	44504
4794	40991	44496
4795	40999	44487
4796	41008	44479
4797	41017	44471
4798	41025	44462
4799	41034	44453
4800	41043	44445
4801	41051	44436
4802	41060	44428
4803	41068	44420
4804	41077	44411
4805	41085	44402
4806	41094	44394
4807	41103	44385
4808	41112	44377
4809	41120	44369
4810	41129	44361
4811	41138	44352
4812	41146	44343
4813	41155	44335
4814	41164	44327
4815	41172	44318
4816	41181	44310
4817	41189	44301
4818	41198	44293
4819	41206	44284
4820	41215	44275
4821	41223	44267
4822	41232	44258
4823	41240	44250
4824	41249	44241
4825	41257	44232
4826	41266	44224
4827	41274	44215
4828	41283	44207
4829	41292	44199
4830	41301	44191
4831	41310	44182
4832	41318	44174
4833	41327	44165
4834	41336	44157
4835	41344	44148
4836	41352	44140
4837	41361	44131
4838	41370	44123
4839	41379	44115
4840	41388	44107
4841	41397	44098
4842	41405	44090
4843	41414	44081
4844	41422	44073
4845	41431	44064
4846	41440	44057
4847	41449	44048
4848	41457	44039
4849	41466	44031
4850	41475	44023
4851	41483	44014
4852	41492	44006
4853	41501	43997
4854	41509	43989
4855	41518	43980
4856	41527	43972
4857	41536	43964
4858	41545	43956
4859	41555	43949
4860	41565	43942
4861	41575	43935
4862	41584	43927
4863	41594	43920
4864	41602	43911
4865	41611	43903
4866	41620	43894
4867	41628	43886
4868	41637	43877
4869	41645	43869
4870	41654	43860
4871	41663	43852
4872	41671	43843
4873	41680	43835
4874	41689	43827
4875	41697	43818
4876	41706	43810
4877	41715	43801
4878	41723	43793
4879	41732	43785
4880	41741	43776
4881	41750	43768
4882	41758	43759
4883	41767	43751
4884	41776	43743
4885	41784	43734
4886	41793	43725
4887	41802	43718
4888	41811	43710
4889	41820	43701
4890	41828	43693
4891	41837	43684
4892	41846	43676
4893	41854	43667
4894	41863	43659
4895	41872	43651
4896	41881	43642
4897	41889	43634
4898	41898	43626
4899	41907	43618
4900	41916	43610
4901	41926	43603
4902	41935	43595
4903	41944	43586
4904	41953	43578
4905	41962	43570
4906	41970	43561
4907	41979	43553
4908	41988	43544
4909	41996	43536
4910	42005	43527
4911	42014	43520
4912	42023	43511
4913	42032	43503
4914	42041	43495
4915	42050	43487
4916	42059	43479
4917	42067	43470
4918	42076	43462
4919	42085	43453
4920	42093	43445
4921	42102	43437
4922	42111	43428
4923	42120	43420
4924	42128	43411
4925	42137	43403
4926	42145	43394
4927	42154	43386
4928	42163	43377
4929	42172	43369
4930	42180	43361
4931	42189	43352
4932	42198	43344
4933	42207	43336
4934	42216	43328
4935	42225	43320
4936	42234	43311
4937	42243	43303
4938	42252	43296
4939	42261	43288
4940	42269	43279
4941	42278	43271
4942	42287	43263
4943	42298	43256
4944	42307	43248
4945	42316	43240
4946	42325	43232
4947	42334	43224
4948	42344	43217
4949	42353	43209
4950	42362	43200
4951	42371	43193
4952	42381	43185
4953	42390	43177
4954	42399	43169
4955	42408	43161
4956	42417	43153
4957	42426	43145
4958	42435	43137
4959	42445	43129
4960	42454	43121
4961	42463	43113
4962	42472	43106
4963	42481	43098
4964	42490	43089
4965	42500	43082
4966	42509	43074
4967	42518	43066
4968	42527	43058
4969	42536	43049
4970	42545	43041
4971	42554	43033
4972	42563	43025
4973	42572	43017
4974	42581	43008
4975	42589	43000
4976	42598	42992
4977	42607	42984
4978	42617	42976
4979	42626	42968
4980	42635	42960
4981	42644	42952
4982	42653	42944
4983	42662	42936
4984	42671	42928
4985	42680	42920
4986	42689	42911
4987	42698	42903
4988	42707	42896
4989	42716	42887
4990	42725	42879
4991	42734	42871
4992	42743	42863
4993	42751	42854
4994	42761	42846
4995	42770	42838
4996	42779	42830
4997	42788	42822
4998	42797	42814
4999	42805	42805
5000	42815	42797
5001	42824	42790
5002	42833	42781
5003	42841	42773
5004	42850	42764
5005	42858	42756
5006	42868	42748
5007	42877	42740
5008	42886	42732
5009	42895	42724
5010	42904	42715
5011	42913	42708
5012	42923	42700
5013	42931	42692
5014	42940	42683
5015	42949	42675
5016	42958	42667
5017	42967	42658
5018	42976	42650
5019	42984	42642
5020	42993	42633
5021	43001	42625
5022	43010	42616
5023	43019	42608
5024	43027	42599
5025	43036	42591
5026	43046	42583
5027	43056	42577
5028	43068	42572
5029	43079	42565
5030	43090	42559
5031	43100	42552
5032	43109	42543
5033	43118	42535
5034	43127	42527
5035	43136	42519
5036	43145	42511
5037	43153	42502
5038	43162	42494
5039	43171	42486
5040	43180	42477
5041	43188	42469
5042	43197	42460
5043	43206	42452
5044	43214	42443
5045	43223	42435
5046	43231	42426
5047	43240	42418
5048	43249	42409
5049	43257	42401
5050	43266	42392
5051	43274	42383
5052	43282	42374
5053	43291	42366
5054	43300	42357
5055	43309	42349
5056	43318	42341
5057	43326	42332
5058	43336	42325
5059	43344	42317
5060	43353	42308
5061	43362	42300
5062	43371	42292
5063	43380	42283
5064	43388	42274
5065	43397	42266
5066	43405	42257
5067	43414	42249
5068	43422	42240
5069	43431	42232
5070	43440	42223
5071	43451	42217
5072	43459	42209
5073	43468	42200
5074	43476	42191
5075	43485	42183
5076	43494	42175
5077	43502	42166
5078	43511	42158
5079	43520	42149
5080	43529	42141
5081	43537	42132
5082	43546	42123
5083	43554	42115
5084	43563	42107
5085	43572	42098
5086	43581	42090
5087	43589	42081
5088	43598	42073
5089	43607	42065
5090	43617	42057
5091	43626	42049
5092	43635	42041
5093	43644	42033
5094	43653	42025
5095	43662	42017
5096	43671	42009
5097	43680	42001
5098	43689	41992
5099	43698	41984
5100	43707	41976
5101	43716	41968
5102	43724	41959
5103	43733	41951
5104	43742	41943
5105	43751	41935
5106	43760	41927
5107	43769	41918
5108	43778	41910
5109	43786	41901
5110	43795	41893
5111	43804	41884
5112	43812	41876
5113	43821	41867
5114	43830	41859
5115	43838	41850
5116	43847	41842
5117	43855	41833
5118	43864	41824
5119	43872	41816
5120	43881	41807
5121	43890	41799
5122	43898	41790
5123	43907	41782
5124	43916	41773
5125	43924	41765
5126	43933	41756
5127	43941	41747
5128	43950	41739
5129	43958	41731
5130	43968	41723
5131	43976	41714
5132	43985	41705
5133	43993	41697
5134	44002	41688
5135	44010	41679
5136	44019	41671
5137	44027	41662
5138	44036	41654
5139	44045	41645
5140	44053	41637
5141	44062	41628
5142	44071	41620
5143	44079	41611
5144	44088	41603
5145	44096	41594
5146	44105	41586
5147	44113	41577
5148	44122	41568
5149	44130	41560
5150	44139	41551
5151	44148	41543
5152	44156	41534
5153	44165	41525
5154	44174	41517
5155	44182	41508
5156	44191	41500
5157	44199	41491
5158	44208	41483
5159	44216	41474
5160	44225	41466
5161	44234	41457
5162	44242	41448
5163	44251	41440
5164	44259	41431
5165	44268	41423
5166	44277	41414
5167	44285	41406
5168	44294	41397
5169	44303	41389
5170	44311	41380
5171	44320	41372
5172	44329	41364
5173	44337	41355
5174	44346	41347
5175	44355	41338
5176	44363	41330
5177	44372	41321
5178	44381	41313
5179	44389	41304
5180	44398	41296
5181	44407	41287
5182	44415	41279
5183	44424	41270
5184	44432	41261
5185	44441	41253
5186	44449	41244
5187	44458	41236
5188	44466	41227
5189	44475	41219
5190	44484	41210
5191	44493	41202
5192	44501	41193
5193	44509	41184
5194	44518	41176
5195	44527	41167
5196	44535	41159
5197	44544	41150
5198	44552	41142
5199	44561	41133
5200	44569	41124
5201	44578	41116
5202	44586	41107
5203	44594	41098
5204	44603	41090
5205	44612	41081
5206	44620	41072
5207	44629	41064
5208	44637	41055
5209	44645	41046
5210	44653	41037
5211	44662	41028
5212	44670	41019
5213	44678	41010
5214	44686	41002
5215	44694	40993
5216	44703	40984
5217	44711	40975
5218	44719	40966
5219	44727	40957
5220	44735	40948
5221	44745	40940
5222	44754	40932
5223	44763	40924
5224	44771	40915
5225	44780	40907
5226	44788	40898
5227	44797	40890
5228	44806	40881
5229	44814	40872
5230	44822	40863
5231	44830	40854
5232	44838	40845
5233	44847	40837
5234	44856	40828
5235	44864	40820
5236	44875	40813
5237	44884	40805
5238	44892	40796
5239	44901	40788
5240	44910	40779
5241	44918	40771
5242	44927	40762
5243	44935	40754
5244	44944	40745
5245	44952	40737
5246	44963	40729
5247	44971	40721
5248	44979	40712
5249	44988	40703
5250	44996	40694
5251	45005	40686
5252	45013	40677
5253	45021	40668
5254	45029	40659
5255	45038	40650
5256	45051	40646
5257	45061	40639
5258	45070	40631
5259	45078	40622
5260	45086	40613
5261	45094	40604
5262	45103	40595
5263	45111	40586
5264	45119	40577
5265	45127	40568
5266	45135	40559
5267	45144	40550
5268	45152	40542
5269	45160	40533
5270	45169	40524
5271	45177	40516
5272	45186	40507
5273	45194	40498
5274	45202	40489
5275	45210	40480
5276	45218	40471
5277	45226	40462
5278	45234	40453
5279	45243	40444
5280	45251	40435
5281	45259	40427
5282	45267	40418
5283	45275	40408
5284	45283	40399
5285	45292	40391
5286	45300	40381
5287	45307	40372
5288	45315	40363
5289	45324	40354
5290	45332	40346
5291	45341	40337
5292	45350	40329
5293	45358	40320
5294	45368	40312
5295	45376	40304
5296	45384	40295
5297	45393	40286
5298	45401	40278
5299	45410	40269
5300	45418	40260
5301	45426	40251
5302	45435	40243
5303	45443	40234
5304	45452	40225
5305	45461	40217
5306	45469	40209
5307	45478	40200
5308	45486	40191
5309	45495	40183
5310	45503	40174
5311	45512	40165
5312	45520	40156
5313	45528	40148
5314	45537	40139
5315	45545	40130
5316	45554	40122
5317	45563	40114
5318	45571	40105
5319	45579	40096
5320	45587	40087
5321	45596	40078
5322	45604	40069
5323	45612	40060
5324	45621	40052
5325	45629	40043
5326	45637	40034
5327	45645	40025
5328	45653	40016
5329	45661	40007
5330	45669	39998
5331	45677	39989
5332	45685	39980
5333	45694	39971
5334	45702	39962
5335	45710	39954
5336	45718	39945
5337	45727	39936
5338	45735	39927
5339	45743	39918
5340	45751	39909
5341	45759	39900
5342	45767	39891
5343	45775	39882
5344	45783	39873
5345	45792	39864
5346	45800	39855
5347	45808	39847
5348	45817	39838
5349	45825	39829
5350	45834	39821
5351	45843	39812
5352	45852	39804
5353	45860	39796
5354	45869	39787
5355	45877	39778
5356	45885	39769
5357	45893	39760
5358	45901	39751
5359	45910	39743
5360	45919	39734
5361	45927	39726
5362	45935	39717
5363	45943	39708
5364	45952	39700
5365	45961	39691
5366	45969	39682
5367	45977	39673
5368	45985	39664
5369	45993	39655
5370	46002	39646
5371	46009	39637
5372	46017	39628
5373	46025	39619
5374	46033	39610
5375	46041	39601
5376	46050	39592
5377	46058	39583
5378	46066	39575
5379	46075	39566
5380	46083	39557
5381	46091	39548
5382	46100	39540
5383	46109	39532
5384	46117	39523
5385	46126	39514
5386	46134	39505
5387	46143	39497
5388	46151	39488
5389	46160	39480
5390	46169	39471
5391	46177	39463
5392	46185	39454
5393	46194	39446
5394	46202	39437
5395	46210	39428
5396	46219	39419
5397	46227	39410
5398	46235	39401
5399	46243	39392
5400	46252	39384
5401	46260	39375
5402	46268	39366
5403	46276	39357
5404	46285	39348
5405	46293	39340
5406	46302	39331
5407	46310	39322
5408	46318	39314
5409	46327	39305
5410	46335	39296
5411	46344	39288
5412	46352	39279
5413	46361	39271
5414	46369	39262
5415	46378	39253
5416	46386	39244
5417	46395	39236
5418	46403	39227
5419	46411	39218
5420	46420	39210
5421	46428	39201
5422	46437	39193
5423	46445	39184
5424	46453	39175
5425	46462	39167
5426	46471	39158
5427	46479	39149
5428	46488	39141
5429	46496	39132
5430	46504	39123
5431	46512	39114
5432	46520	39105
5433	46529	39096
5434	46537	39087
5435	46546	39079
5436	46554	39070
5437	46563	39062
5438	46571	39053
5439	46579	39044
5440	46588	39036
5441	46596	39027
5442	46604	39018
5443	46612	39009
5444	46620	38999
5445	46628	38990
5446	46636	38981
5447	46644	38972
5448	46652	38964
5449	46660	38955
5450	46669	38946
5451	46677	38938
5452	46686	38929
5453	46694	38920
5454	46702	38911
5455	46710	38902
5456	46718	38893
5457	46726	38884
5458	46734	38875
5459	46742	38866
5460	46750	38857
5461	46758	38848
5462	46766	38839
5463	46774	38830
5464	46782	38821
5465	46790	38812
5466	46798	38803
5467	46806	38794
5468	46814	38785
5469	46822	38775
5470	46830	38767
5471	46838	38758
5472	46846	38748
5473	46854	38739
5474	46862	38730
5475	46870	38721
5476	46878	38713
5477	46888	38705
5478	46897	38697
5479	46906	38689
5480	46915	38680
5481	46924	38673
5482	46933	38664
5483	46941	38655
5484	46950	38647
5485	46958	38638
5486	46966	38629
5487	46974	38620
5488	46983	38611
5489	46991	38602
5490	46999	38593
5491	47007	38585
5492	47015	38576
5493	47024	38568
5494	47033	38559
5495	47041	38550
5496	47049	38541
5497	47057	38533
5498	47065	38524
5499	47074	38515
5500	47082	38506
5501	47090	38497
5502	47098	38488
5503	47107	38479
5504	47115	38470
5505	47123	38462
5506	47131	38453
5507	47140	38445
5508	47148	38436
5509	47157	38427
5510	47165	38418
5511	47173	38410
5512	47182	38401
5513	47190	38392
5514	47198	38383
5515	47206	38374
5516	47214	38365
5517	47223	38357
5518	47231	38348
5519	47240	38339
5520	47248	38330
5521	47256	38322
5522	47264	38313
5523	47273	38304
5524	47281	38295
5525	47290	38287
5526	47298	38278
5527	47306	38269
5528	47314	38260
5529	47322	38251
5530	47330	38242
5531	47338	38233
5532	47346	38224
5533	47354	38215
5534	47362	38206
5535	47371	38198
5536	47379	38189
5537	47387	38180
5538	47395	38171
5539	47403	38162
5540	47411	38153
5541	47419	38144
5542	47428	38136
5543	47437	38127
5544	47445	38118
5545	47453	38109
5546	47461	38101
5547	47469	38092
5548	47478	38083
5549	47486	38075
5550	47495	38066
5551	47503	38057
5552	47511	38048
5553	47520	38040
5554	47528	38031
5555	47536	38022
5556	47545	38014
5557	47553	38005
5558	47562	37996
5559	47570	37987
5560	47578	37979
5561	47587	37970
5562	47595	37962
5563	47604	37953
5564	47612	37944
5565	47621	37935
5566	47629	37927
5567	47637	37918
5568	47645	37909
5569	47654	37901
5570	47662	37892
5571	47670	37883
5572	47679	37874
5573	47689	37867
5574	47698	37859
5575	47707	37851
5576	47716	37842
5577	47724	37834
5578	47733	37825
5579	47741	37816
5580	47749	37807
5581	47758	37799
5582	47766	37790
5583	47775	37782
5584	47783	37773
5585	47791	37764
5586	47800	37755
5587	47808	37747
5588	47816	37738
5589	47825	37729
5590	47833	37720
5591	47841	37712
5592	47849	37703
5593	47858	37694
5594	47866	37685
5595	47874	37677
5596	47883	37668
5597	47891	37659
5598	47900	37651
5599	47908	37642
5600	47917	37633
5601	47925	37625
5602	47934	37616
5603	47943	37608
5604	47951	37599
5605	47960	37591
5606	47968	37582
5607	47976	37573
5608	47985	37565
5609	47994	37556
5610	48002	37548
5611	48010	37539
5612	48019	37530
5613	48027	37521
5614	48035	37513
5615	48043	37504
5616	48052	37495
5617	48060	37486
5618	48068	37478
5619	48077	37469
5620	48085	37460
5621	48094	37452
5622	48102	37443
5623	48110	37434
5624	48119	37425
5625	48127	37417
5626	48136	37408
5627	48144	37399
5628	48152	37390
5629	48160	37382
5630	48168	37373
5631	48176	37364
5632	48184	37355
5633	48193	37346
5634	48201	37337
5635	48209	37328
5636	48216	37319
5637	48224	37310
5638	48232	37301
5639	48241	37292
5640	48249	37283
5641	48257	37274
5642	48265	37266
5643	48273	37257
5644	48281	37247
5645	48289	37239
5646	48297	37230
5647	48305	37221
5648	48314	37212
5649	48322	37203
5650	48330	37194
5651	48338	37185
5652	48346	37176
5653	48354	37167
5654	48362	37159
5655	48371	37150
5656	48379	37142
5657	48387	37133
5658	48396	37124
5659	48404	37115
5660	48412	37107
5661	48421	37098
5662	48429	37089
5663	48437	37080
5664	48445	37071
5665	48453	37062
5666	48460	37053
5667	48468	37044
5668	48476	37035
5669	48484	37025
5670	48491	37016
5671	48499	37007
5672	48507	36998
5673	48515	36989
5674	48523	36980
5675	48531	36971
5676	48539	36962
5677	48547	36953
5678	48555	36944
5679	48563	36935
5680	48571	36926
5681	48579	36917
5682	48587	36908
5683	48595	36899
5684	48603	36890
5685	48611	36881
5686	48619	36872
5687	48628	36864
5688	48637	36856
5689	48645	36847
5690	48653	36838
5691	48661	36829
5692	48669	36820
5693	48677	36811
5694	48684	36802
5695	48693	36793
5696	48700	36784
5697	48708	36775
5698	48716	36766
5699	48724	36757
5700	48732	36748
5701	48740	36739
5702	48748	36729
5703	48756	36720
5704	48764	36712
5705	48773	36704
5706	48781	36695
5707	48789	36686
5708	48797	36677
5709	48805	36668
5710	48813	36659
5711	48822	36651
5712	48830	36642
5713	48838	36633
5714	48846	36624
5715	48854	36615
5716	48863	36606
5717	48871	36598
5718	48881	36590
5719	48891	36582
5720	48902	36576
5721	48914	36570
5722	48924	36563
5723	48935	36556
5724	48949	36552
5725	48960	36544
5726	48970	36537
5727	48980	36530
5728	48990	36522
5729	49001	36516
5730	49011	36508
5731	49022	36502
5732	49032	36494
5733	49043	36487
5734	49054	36480
5735	49064	36473
5736	49075	36466
5737	49085	36459
5738	49096	36452
5739	49106	36444
5740	49117	36437
5741	49127	36430
5742	49140	36425
5743	49151	36418
5744	49161	36411
5745	49172	36404
5746	49183	36397
5747	49192	36389
5748	49200	36380
5749	49208	36371
5750	49216	36362
5751	49225	36354
5752	49233	36345
5753	49241	36336
5754	49249	36327
5755	49257	36318
5756	49265	36309
5757	49274	36300
5758	49282	36292
5759	49290	36283
5760	49298	36274
5761	49307	36266
5762	49315	36257
5763	49323	36248
5764	49332	36239
5765	49340	36230
5766	49348	36221
5767	49356	36213
5768	49364	36204
5769	49372	36195
5770	49381	36186
5771	49389	36177
5772	49397	36168
5773	49405	36160
5774	49414	36151
5775	49422	36143
5776	49430	36134
5777	49439	36125
5778	49447	36116
5779	49455	36107
5780	49463	36098
5781	49471	36089
5782	49479	36081
5783	49487	36072
5784	49496	36063
5785	49504	36054
5786	49512	36045
5787	49521	36037
5788	49530	36029
5789	49539	36020
5790	49548	36012
5791	49556	36003
5792	49565	35995
5793	49573	35986
5794	49582	35978
5795	49590	35969
5796	49599	35961
5797	49608	35952
5798	49617	35944
5799	49625	35936
5800	49634	35927
5801	49642	35918
5802	49651	35910
5803	49660	35901
5804	49669	35893
5805	49677	35884
5806	49686	35876
5807	49695	35868
5808	49703	35859
5809	49712	35851
5810	49722	35843
5811	49730	35834
5812	49739	35826
5813	49747	35817
5814	49756	35809
5815	49764	35800
5816	49773	35792
5817	49782	35783
5818	49791	35775
5819	49800	35767
5820	49808	35758
5821	49817	35750
5822	49826	35741
5823	49834	35733
5824	49844	35725
5825	49853	35717
5826	49862	35709
5827	49872	35701
5828	49881	35693
5829	49890	35685
5830	49900	35677
5831	49909	35669
5832	49918	35661
5833	49928	35653
5834	49938	35645
5835	49947	35637
5836	49955	35628
5837	49964	35620
5838	49972	35611
5839	49981	35603
5840	49989	35594
5841	49998	35585
5842	50006	35577
5843	50015	35568
5844	50024	35560
5845	50033	35552
5846	50042	35544
5847	50051	35535
5848	50059	35527
5849	50068	35519
5850	50077	35510
5851	50086	35502
5852	50095	35493
5853	50104	35485
5854	50112	35476
5855	50121	35468
5856	50130	35460
5857	50138	35451
5858	50147	35442
5859	50155	35434
5860	50164	35425
5861	50172	35416
5862	50180	35408
5863	50190	35400
5864	50198	35391
5865	50206	35382
5866	50215	35373
5867	50223	35365
5868	50231	35356
5869	50239	35347
5870	50247	35338
5871	50256	35329
5872	50264	35321
5873	50272	35312
5874	50280	35303
5875	50288	35294
5876	50297	35286
5877	50305	35277
5878	50314	35268
5879	50322	35259
5880	50330	35251
5881	50339	35242
5882	50348	35234
5883	50356	35225
5884	50364	35216
5885	50373	35208
5886	50381	35199
5887	50389	35190
5888	50397	35181
5889	50406	35173
5890	50414	35164
5891	50422	35155
5892	50430	35146
5893	50439	35137
5894	50447	35129
5895	50455	35120
5896	50463	35111
5897	50472	35102
5898	50480	35094
5899	50488	35085
5900	50497	35076
5901	50505	35068
5902	50514	35059
5903	50523	35051
5904	50532	35043
5905	50541	35034
5906	50549	35026
5907	50557	35017
5908	50566	35009
5909	50575	35000
5910	50583	34992
5911	50592	34983
5912	50600	34974
5913	50609	34966
5914	50618	34957
5915	50627	34949
5916	50635	34940
5917	50643	34932
5918	50652	34923
5919	50661	34915
5920	50669	34906
5921	50677	34897
5922	50686	34889
5923	50694	34880
5924	50703	34872
5925	50712	34863
5926	50721	34855
5927	50729	34846
5928	50738	34838
5929	50746	34829
5930	50755	34820
5931	50763	34812
5932	50772	34803
5933	50781	34795
5934	50789	34786
5935	50798	34778
5936	50807	34770
5937	50816	34761
5938	50825	34753
5939	50834	34745
5940	50843	34737
5941	50852	34728
5942	50860	34720
5943	50869	34712
5944	50878	34703
5945	50887	34695
5946	50896	34686
5947	50905	34678
5948	50914	34670
5949	50923	34662
5950	50933	34654
5951	50942	34646
5952	50950	34637
5953	50959	34629
5954	50968	34620
5955	50977	34612
5956	50985	34603
5957	50994	34595
5958	51002	34586
5959	51011	34578
5960	51020	34569
5961	51028	34561
5962	51037	34552
5963	51045	34544
5964	51054	34535
5965	51063	34527
5966	51071	34518
5967	51080	34510
5968	51089	34501
5969	51097	34493
5970	51107	34485
5971	51115	34476
5972	51124	34468
5973	51133	34459
5974	51142	34451
5975	51150	34442
5976	51159	34434
5977	51167	34425
5978	51176	34417
5979	51185	34408
5980	51193	34400
5981	51202	34391
5982	51211	34383
5983	51220	34375
5984	51229	34366
5985	51237	34358
5986	51246	34349
5987	51255	34341
5988	51263	34332
5989	51272	34324
5990	51280	34315
5991	51289	34306
5992	51297	34298
5993	51305	34289
5994	51313	34280
5995	51322	34271
5996	51330	34263
5997	51339	34254
5998	51348	34246
5999	51356	34237
6000	51365	34229
6001	51373	34220
6002	51381	34211
6003	51390	34203
6004	51398	34194
6005	51407	34186
6006	51416	34177
6007	51425	34169
6008	51433	34160
6009	51442	34152
6010	51451	34143
6011	51459	34135
6012	51467	34126
6013	51476	34117
6014	51485	34109
6015	51493	34101
6016	51502	34092
6017	51510	34083
6018	51519	34075
6019	51528	34066
6020	51536	34058
6021	51544	34049
6022	51553	34040
6023	51561	34032
6024	51569	34023
6025	51578	34014
6026	51586	34005
6027	51594	33997
6028	51603	33988
6029	51611	33979
6030	51619	33970
6031	51628	33962
6032	51636	33953
6033	51644	33944
6034	51652	33935
6035	51660	33927
6036	51668	33918
6037	51677	33909
6038	51685	33900
6039	51693	33892
6040	51702	33883
6041	51710	33874
6042	51718	33865
6043	51727	33857
6044	51735	33848
6045	51743	33839
6046	51752	33831
6047	51760	33822
6048	51769	33813
6049	51777	33804
6050	51786	33796
6051	51795	33788
6052	51804	33780
6053	51812	33771
6054	51821	33762
6055	51829	33754
6056	51837	33745
6057	51846	33736
6058	51854	33728
6059	51863	33719
6060	51871	33711
6061	51880	33702
6062	51889	33694
6063	51897	33685
6064	51905	33676
6065	51914	33668
6066	51923	33659
6067	51932	33651
6068	51940	33642
6069	51949	33634
6070	51957	33625
6071	51965	33616
6072	51974	33608
6073	51982	33599
6074	51991	33591
6075	51999	33582
6076	52008	33573
6077	52016	33565
6078	52024	33556
6079	52033	33547
6080	52041	33539
6081	52050	33530
6082	52059	33522
6083	52067	33513
6084	52075	33504
6085	52083	33495
6086	52092	33487
6087	52100	33478
6088	52108	33469
6089	52117	33461
6090	52125	33452
6091	52133	33443
6092	52142	33434
6093	52150	33426
6094	52158	33417
6095	52167	33409
6096	52176	33400
6097	52184	33391
6098	52193	33383
6099	52201	33374
6100	52210	33366
6101	52218	33357
6102	52227	33349
6103	52235	33340
6104	52244	33331
6105	52252	33323
6106	52260	33314
6107	52269	33305
6108	52278	33297
6109	52286	33288
6110	52295	33280
6111	52304	33271
6112	52313	33263
6113	52321	33255
6114	52330	33246
6115	52338	33237
6116	52346	33229
6117	52355	33220
6118	52363	33211
6119	52371	33203
6120	52380	33194
6121	52388	33185
6122	52397	33177
6123	52405	33168
6124	52414	33160
6125	52422	33151
6126	52431	33143
6127	52440	33134
6128	52448	33125
6129	52458	33117
6130	52466	33109
6131	52475	33100
6132	52483	33092
6133	52492	33083
6134	52500	33075
6135	52509	33066
6136	52518	33058
6137	52526	33049
6138	52535	33041
6139	52544	33032
6140	52554	33024
6141	52565	33018
6142	52576	33010
6143	52586	33003
6144	52596	32995
6145	52606	32988
6146	52616	32980
6147	52627	32973
6148	52637	32966
6149	52649	32959
6150	52660	32952
6151	52670	32944
6152	52682	32938
6153	52692	32930
6154	52704	32924
6155	52713	32916
6156	52726	32910
6157	52736	32902
6158	52746	32894
6159	52756	32887
6160	52767	32880
6161	52777	32872
6162	52787	32864
6163	52797	32857
6164	52808	32850
6165	52819	32843
6166	52829	32835
6167	52840	32828
6168	52850	32820
6169	52862	32813
6170	52871	32805
6171	52880	32797
6172	52889	32789
6173	52898	32780
6174	52907	32772
6175	52916	32764
6176	52925	32756
6177	52934	32747
6178	52944	32739
6179	52952	32731
6180	52962	32723
6181	52972	32715
6182	52981	32707
6183	52990	32698
6184	53000	32691
6185	53009	32683
6186	53018	32674
6187	53027	32666
6188	53036	32658
6189	53044	32649
6190	53053	32640
6191	53062	32632
6192	53071	32624
6193	53080	32616
6194	53088	32607
6195	53097	32599
6196	53106	32590
6197	53115	32582
6198	53123	32573
6199	53132	32564
6200	53140	32556
6201	53149	32547
6202	53157	32539
6203	53166	32530
6204	53174	32521
6205	53183	32513
6206	53191	32504
6207	53200	32496
6208	53209	32487
6209	53218	32479
6210	53226	32470
6211	53234	32462
6212	53244	32454
6213	53253	32445
6214	53262	32437
6215	53271	32429
6216	53280	32420
6217	53288	32411
6218	53297	32403
6219	53305	32394
6220	53314	32386
6221	53323	32377
6222	53332	32369
6223	53341	32361
6224	53350	32353
6225	53359	32344
6226	53368	32336
6227	53377	32328
6228	53387	32320
6229	53396	32311
6230	53404	32303
6231	53413	32295
6232	53422	32286
6233	53431	32278
6234	53439	32269
6235	53448	32261
6236	53457	32252
6237	53466	32244
6238	53476	32236
6239	53485	32228
6240	53494	32220
6241	53503	32211
6242	53512	32203
6243	53521	32194
6244	53529	32186
6245	53538	32178
6246	53547	32169
6247	53557	32161
6248	53565	32153
6249	53574	32144
6250	53582	32135
6251	53591	32127
6252	53599	32118
6253	53607	32109
6254	53616	32101
6255	53625	32092
6256	53633	32084
6257	53641	32075
6258	53650	32066
6259	53658	32058
6260	53667	32049
6261	53675	32040
6262	53684	32032
6263	53693	32024
6264	53701	32015
6265	53711	32007
6266	53719	31998
6267	53728	31990
6268	53736	31981
6269	53745	31972
6270	53753	31964
6271	53762	31955
6272	53771	31947
6273	53779	31938
6274	53787	31929
6275	53796	31921
6276	53805	31913
6277	53814	31904
6278	53822	31895
6279	53831	31887
6280	53840	31879
6281	53849	31871
6282	53859	31863
6283	53868	31854
6284	53877	31846
6285	53886	31838
6286	53895	31829
6287	53904	31821
6288	53914	31813
6289	53923	31805
6290	53932	31796
6291	53941	31788
6292	53950	31780
6293	53959	31772
6294	53968	31763
6295	53977	31755
6296	53986	31747
6297	53995	31738
6298	54004	31730
6299	54013	31722
6300	54022	31714
6301	54031	31705
6302	54040	31697
6303	54050	31689
6304	54058	31680
6305	54067	31672
6306	54076	31664
6307	54085	31655
6308	54095	31647
6309	54104	31639
6310	54113	31631
6311	54123	31623
6312	54132	31614
6313	54141	31606
6314	54150	31598
6315	54159	31590
6316	54168	31582
6317	54177	31573
6318	54186	31565
6319	54195	31556
6320	54204	31548
6321	54213	31540
6322	54222	31532
6323	54232	31523
6324	54241	31515
6325	54250	31507
6326	54259	31499
6327	54268	31490
6328	54276	31482
6329	54285	31473
6330	54294	31465
6331	54303	31457
6332	54312	31448
6333	54321	31440
6334	54331	31432
6335	54340	31424
6336	54350	31416
6337	54359	31408
6338	54368	31399
