iter	TotalF1	Logloss
7720	0.8373094551	0.3422227374
7721	0.8373094551	0.3422185859
7722	0.8373094551	0.3422166174
7723	0.8373094551	0.3422142553
7724	0.8373184912	0.3422101753
7725	0.8373184912	0.3422073122
7726	0.8373252681	0.3422033395
7727	0.837327527	0.3422020869
7728	0.8373297859	0.3421998322
7729	0.8373297859	0.342196969
7730	0.837366468	0.3421943922
7731	0.8373732455	0.3421928532
7732	0.8373732455	0.3421906701
7733	0.8373687272	0.342188809
7734	0.8373320448	0.3421876637
7735	0.8373732455	0.3421858743
7736	0.8373709863	0.3421828679
7737	0.8373732455	0.3421808637
7738	0.8373388213	0.3421777143
7739	0.8373388213	0.3421756027
7740	0.8373433389	0.3421724532
7741	0.8373789773	0.3421702343
7742	0.8374201842	0.3421664048
7743	0.8374201842	0.3421644722
7744	0.8374224434	0.3421605353
7745	0.8374247027	0.3421567058
7746	0.8374269619	0.3421539858
7747	0.8374247027	0.3421510153
7748	0.8374337394	0.3421471143
7749	0.8374292211	0.3421455753
7750	0.8374292211	0.3421428195
7751	0.8374247027	0.342141209
7752	0.8374292211	0.3421377016
7753	0.8374247027	0.3421352679
7754	0.8374224434	0.3421323332
7755	0.8373857542	0.3421300069
7756	0.8373812363	0.3421264279
7757	0.8374201842	0.3421230637
7758	0.8374201842	0.3421205942
7759	0.8374269619	0.3421161921
7760	0.8374292211	0.3421109311
7761	0.8374359985	0.3421064574
7762	0.8374359985	0.3421047037
7763	0.837463823	0.3421032721
7764	0.8374706009	0.3420999795
7765	0.8374751194	0.3420973669
7766	0.8374751194	0.3420956132
7767	0.837481897	0.3420922132
7768	0.837481897	0.3420892784
7769	0.837481897	0.342086129
7770	0.8374864153	0.3420840174
7771	0.8375422401	0.3420802953
7772	0.8375309431	0.3420768953
7773	0.8375422401	0.3420736026
7774	0.8375422401	0.3420717416
7775	0.8375512774	0.3420692721
7776	0.8375512774	0.3420647626
7777	0.8375535366	0.3420615774
7778	0.8375603143	0.3420577121
7779	0.8375603143	0.3420556005
7780	0.8375580551	0.3420514132
7781	0.8375557959	0.3420491226
7782	0.8375535366	0.3420445416
7783	0.8375603143	0.34204243
7784	0.8375580551	0.342039889
7785	0.8375648326	0.3420384932
7786	0.8375625735	0.3420359163
7787	0.8375625735	0.3420332321
7788	0.8375625735	0.3420311921
7789	0.8375693509	0.34202951
7790	0.8375670918	0.3420259668
7791	0.8375648326	0.3420224953
7792	0.83757161	0.3420195963
7793	0.8375874231	0.3420156595
7794	0.837591941	0.3420130826
7795	0.8375896821	0.3420107563
7796	0.8375874231	0.3420078932
7797	0.8375941999	0.3420052089
7798	0.8375941999	0.3420011647
7799	0.8376100116	0.3419986237
7800	0.8376100116	0.3419971205
7801	0.8376054941	0.34199279
7802	0.8376054941	0.3419901058
7803	0.8376054941	0.3419867058
7804	0.8376122704	0.3419835563
7805	0.8376100116	0.34198055
7806	0.8376122704	0.3419781163
7807	0.8376122704	0.3419768279
7808	0.8376100116	0.3419734637
7809	0.8376122704	0.3419694552
7810	0.8376145291	0.3419674868
7811	0.8376145291	0.3419637289
7812	0.8376145291	0.3419604005
7813	0.8376167878	0.3419576447
7814	0.8376167878	0.3419539226
7815	0.8376190465	0.3419514889
7816	0.8376348567	0.3419486973
7817	0.8376348567	0.3419449037
7818	0.8376348567	0.3419420763
7819	0.8376348567	0.3419393205
7820	0.8376325981	0.3419351689
7821	0.8376461491	0.3419313394
7822	0.8376416322	0.341928011
7823	0.8376484075	0.3419257205
7824	0.8376506659	0.3419236089
7825	0.8376529242	0.3419223563
7826	0.8376484075	0.3419182763
7827	0.8376574409	0.3419152342
7828	0.8376596993	0.3419124426
7829	0.8376619576	0.3419108321
7830	0.8376551826	0.3419070026
7831	0.8376642158	0.3419045331
7832	0.8376664741	0.3418995226
7833	0.8376642158	0.3418961584
7834	0.8376664741	0.3418937605
7835	0.8376732488	0.3418909331
7836	0.8376709906	0.3418879268
7837	0.8376755069	0.3418840973
7838	0.8376800232	0.3418814489
7839	0.8376777651	0.341878371
7840	0.8376822813	0.3418759015
7841	0.8376845394	0.3418731815
7842	0.8376845394	0.3418709268
7843	0.8376867975	0.341868851
7844	0.8376867975	0.3418649857
7845	0.8377190094	0.3418630889
7846	0.8377212678	0.3418596531
7847	0.8377257846	0.3418575057
7848	0.8377235262	0.3418531752
7849	0.8377280429	0.3418508131
7850	0.8377212678	0.3418479499
7851	0.8377257846	0.3418454089
7852	0.8377280429	0.3418427963
7853	0.8377257846	0.3418396468
7854	0.8377235262	0.3418378215
7855	0.8377393343	0.3418361036
7856	0.8377370761	0.3418318447
7857	0.8377393343	0.3418286594
7858	0.8377370761	0.3418260826
7859	0.8377415926	0.3418241499
7860	0.8377438508	0.341820392
7861	0.8377415926	0.3418172068
7862	0.8377415926	0.3418143794
7863	0.8377348178	0.3418117668
7864	0.8377325595	0.3418080805
7865	0.8377415926	0.3418037141
7866	0.8377438508	0.3417999205
7867	0.8377483671	0.3417980236
7868	0.8377483671	0.3417955184
7869	0.8377528834	0.3417939436
7870	0.8377551415	0.3417906868
7871	0.8377573996	0.3417881815
7872	0.8377596576	0.3417856762
7873	0.8377596576	0.3417836005
7874	0.8377641737	0.341779592
7875	0.8377619157	0.3417766573
7876	0.8377573996	0.3417738657
7877	0.8377641737	0.341770752
7878	0.8377641737	0.3417683541
7879	0.8377641737	0.3417647036
7880	0.8377664317	0.341761411
7881	0.8377664317	0.3417586194
7882	0.8377641737	0.341756472
7883	0.8377641737	0.3417547541
7884	0.8377664317	0.3417520341
7885	0.8377754635	0.3417482762
7886	0.8377754635	0.3417453415
7887	0.8377799793	0.3417416552
7888	0.8377777214	0.3417392215
7889	0.8377822372	0.3417376468
7890	0.8377754635	0.3417351057
7891	0.8377777214	0.3417322068
7892	0.8377732056	0.3417292362
7893	0.8377799793	0.3417251204
7894	0.8377799793	0.3417208973
7895	0.837784495	0.3417186425
7896	0.8377777214	0.3417159225
7897	0.8377822372	0.3417135962
7898	0.8377867528	0.3417120931
7899	0.8378045218	0.3417088362
7900	0.8378045218	0.341706832
7901	0.8378090378	0.3417044699
7902	0.8378112958	0.3417022867
7903	0.8378090378	0.3416992446
7904	0.8378135537	0.341695952
7905	0.8378112958	0.3416923373
7906	0.8378022638	0.3416891162
7907	0.8378180696	0.3416866467
7908	0.8378180696	0.3416851436
7909	0.8377722978	0.3416819941
7910	0.8377745555	0.3416787731
7911	0.8377745555	0.3416771983
7912	0.8377790708	0.3416760173
7913	0.8377813284	0.3416732257
7914	0.8377790708	0.3416698257
7915	0.8377790708	0.3416681078
7916	0.8377858435	0.3416636341
7917	0.8377903586	0.3416607352
7918	0.8377858435	0.3416591962
7919	0.8377948735	0.3416560109
7920	0.837797131	0.341652933
7921	0.8378016459	0.3416504636
7922	0.8378106753	0.3416478509
7923	0.8378129327	0.3416462046
7924	0.8378061606	0.3416425183
7925	0.8378519358	0.341640693
7926	0.8378564509	0.341636792
7927	0.8378519358	0.3416344299
7928	0.8378564509	0.3416331415
7929	0.837860966	0.3416304573
7930	0.837865481	0.3416285962
7931	0.8378677384	0.3416260551
7932	0.837865481	0.3416230488
7933	0.837865481	0.3416192909
7934	0.8378677384	0.3416174299
7935	0.8378677384	0.3416151751
7936	0.8378309905	0.3416128846
7937	0.8378287333	0.3416099499
7938	0.8378287333	0.3416070151
7939	0.8378332476	0.3416056551
7940	0.8378287333	0.3416026846
7941	0.8378264762	0.3416006446
7942	0.8378332476	0.3415972088
7943	0.8378355048	0.3415949899
7944	0.837844533	0.3415922699
7945	0.837844533	0.341589693
7946	0.8378558179	0.3415874383
7947	0.8378603318	0.3415850404
7948	0.8378580749	0.3415818551
7949	0.8378603318	0.3415792067
7950	0.8378625886	0.3415764151
7951	0.8378558179	0.3415736236
7952	0.8378558179	0.3415715836
7953	0.8378580749	0.3415667878
7954	0.8378648455	0.3415642825
7955	0.8378603318	0.3415605604
7956	0.8378671023	0.3415576614
7957	0.8378580749	0.341552472
7958	0.8378603318	0.3415503962
7959	0.8378558179	0.3415488572
7960	0.8378625886	0.341544992
7961	0.8378693592	0.3415415562
7962	0.8378693592	0.3415394446
7963	0.8378671023	0.3415352214
7964	0.8378693592	0.3415335393
7965	0.8378761295	0.3415299962
7966	0.8378738727	0.3415269541
7967	0.8378761295	0.3415236614
7968	0.837880643	0.3415200825
7969	0.8378964394	0.3415147856
7970	0.8378919263	0.3415117793
7971	0.8378964394	0.3415079498
7972	0.8379054656	0.3415050509
7973	0.8379032091	0.3415015435
7974	0.8379054656	0.3414986804
7975	0.8379009525	0.341495173
7976	0.837907722	0.3414923814
7977	0.837907722	0.3414891246
7978	0.8379144914	0.3414869772
7979	0.8379144914	0.3414853309
7980	0.8379190041	0.3414837204
7981	0.8379235168	0.3414812867
7982	0.8379212605	0.341479354
7983	0.8379212605	0.3414745583
7984	0.8379235168	0.3414730193
7985	0.8379235168	0.341469154
7986	0.8379235168	0.3414669351
7987	0.8379167478	0.3414620677
7988	0.8379235168	0.341458274
7989	0.8379280294	0.3414553035
7990	0.8379190041	0.3414531919
7991	0.8379535073	0.3414506151
7992	0.8379535073	0.3414472509
7993	0.8379512506	0.3414450319
7994	0.8379512506	0.3414417751
7995	0.8379557639	0.3414382677
7996	0.8379625339	0.3414359414
7997	0.8379625339	0.3414330782
7998	0.8379580206	0.3414288909
7999	0.8379693036	0.3414260993
8000	0.8379693036	0.341422413
8001	0.8379738167	0.3414192635
8002	0.8379961153	0.3414151835
8003	0.8380006286	0.3414127498
8004	0.8379961153	0.3414101372
8005	0.8379983719	0.3414072382
8006	0.8379783297	0.341404053
8007	0.8379760732	0.3414011182
8008	0.8379873554	0.3413988277
8009	0.8379873554	0.3413961077
8010	0.8379963808	0.3413939245
8011	0.8380008934	0.3413901309
8012	0.8379986372	0.3413865519
8013	0.8380076622	0.3413830088
8014	0.8380054059	0.3413798951
8015	0.8380054059	0.3413762803
8016	0.8380076622	0.3413744551
8017	0.8380144307	0.3413720214
8018	0.8380099184	0.3413701603
8019	0.8380166869	0.3413682635
8020	0.838018943	0.3413657582
8021	0.8380211991	0.3413627161
8022	0.838018943	0.341360533
8023	0.8380257112	0.3413581351
8024	0.8380211991	0.3413562024
8025	0.8380347353	0.3413525519
8026	0.8380279673	0.3413489372
8027	0.8380279673	0.3413461098
8028	0.8380324793	0.341344034
8029	0.8380324793	0.3413413498
8030	0.8380347353	0.3413374845
8031	0.8380415031	0.3413358382
8032	0.8380369913	0.3413324024
8033	0.8380369913	0.3413293961
8034	0.8380460149	0.3413265329
8035	0.838043759	0.3413230972
8036	0.8380482708	0.3413200908
8037	0.8380550383	0.3413171919
8038	0.8380595498	0.3413132193
8039	0.838066317	0.3413108572
8040	0.838073084	0.3413077077
8041	0.8380753396	0.3413044866
8042	0.8380685727	0.3413008003
8043	0.8380821064	0.3412963982
8044	0.838066317	0.3412929624
8045	0.8380708283	0.3412893119
8046	0.8380708283	0.3412870214
8047	0.838066317	0.3412841582
8048	0.8380685727	0.3412803287
8049	0.8380708283	0.3412784319
8050	0.838073084	0.3412754614
8051	0.8380798508	0.3412718824
8052	0.8380821064	0.3412690192
8053	0.8380866174	0.3412653687
8054	0.8381069163	0.3412607877
8055	0.8381001502	0.3412583182
8056	0.8381001502	0.3412535582
8057	0.8381046609	0.3412495856
8058	0.8381091716	0.3412466508
8059	0.8381114269	0.3412429645
8060	0.8381114269	0.3412414971
8061	0.8381136822	0.3412380256
8062	0.8381159374	0.3412352698
8063	0.8381181927	0.3412306529
8064	0.8381204479	0.3412281477
8065	0.8381159374	0.3412239245
8066	0.838142757	0.3412209182
8067	0.8381405017	0.3412172677
8068	0.838142757	0.3412125792
8069	0.8381472678	0.341209215
8070	0.8381517784	0.3412054571
8071	0.8381607994	0.3412023076
8072	0.8381607994	0.3411995519
8073	0.8381853669	0.3411974045
8074	0.8381831115	0.3411945771
8075	0.8381831115	0.3411914992
8076	0.8381898776	0.3411877771
8077	0.8382011539	0.3411844845
8078	0.8382034091	0.3411818003
8079	0.8382034091	0.3411804403
8080	0.8382034091	0.3411781855
8081	0.8382011539	0.3411747855
8082	0.8382079195	0.3411726024
8083	0.8382056643	0.3411695245
8084	0.8382079195	0.3411653013
8085	0.8382124298	0.3411629392
8086	0.8382146849	0.3411601118
8087	0.83821694	0.3411567476
8088	0.8382214501	0.3411545645
8089	0.8382237051	0.3411524171
8090	0.8382237051	0.3411508066
8091	0.8382259601	0.3411470845
8092	0.8382282151	0.3411456171
8093	0.8382282151	0.3411403918
8094	0.8382304701	0.3411367413
8095	0.8382259601	0.3411338424
8096	0.8382259601	0.3411319097
8097	0.8382282151	0.3411277939
8098	0.83823498	0.3411244297
8099	0.8382439995	0.3411200992
8100	0.8382439995	0.341117236
8101	0.8382417447	0.3411146234
8102	0.8382439995	0.3411120466
8103	0.8382439995	0.3411086108
8104	0.8382485092	0.3411059624
8105	0.8382597829	0.3411030276
8106	0.8382620376	0.3410997708
8107	0.8382620376	0.3410968002
8108	0.8382620376	0.3410949034
8109	0.8382710562	0.3410918613
8110	0.8382733108	0.3410899645
8111	0.8382733108	0.3410869581
8112	0.8382733108	0.3410843813
8113	0.8382755653	0.3410817329
8114	0.8382823289	0.3410775813
8115	0.8382845834	0.341074575
8116	0.8382823289	0.341071855
8117	0.8382868379	0.3410678466
8118	0.8382845834	0.3410662002
8119	0.8382913468	0.3410624423
8120	0.8382936012	0.3410585413
8121	0.8382936012	0.3410560718
8122	0.8382936012	0.341053495
8123	0.8382913468	0.3410508466
8124	0.8382958556	0.3410484487
8125	0.8382958556	0.3410430087
8126	0.8383048729	0.3410395371
8127	0.8383071272	0.341036996
8128	0.8383071272	0.3410340971
8129	0.8383071272	0.3410314486
8130	0.8383161442	0.3410275476
8131	0.8383229067	0.3410251497
8132	0.8383161442	0.3410226086
8133	0.8383507022	0.3410209623
8134	0.8383619745	0.3410178486
8135	0.8383687377	0.3410151286
8136	0.8383732464	0.3410134107
8137	0.8383709921	0.3410105118
8138	0.8383732464	0.3410067897
8139	0.8383755007	0.3410048571
8140	0.8383409392	0.3410014571
8141	0.8383409392	0.3409978781
8142	0.8383409392	0.3409966613
8143	0.8383431932	0.3409940486
8144	0.8383386852	0.3409924739
8145	0.8383409392	0.3409893602
8146	0.8383296691	0.3409863181
8147	0.8383890262	0.3409829897
8148	0.8383912804	0.3409800907
8149	0.8383935345	0.3409761897
8150	0.8383935345	0.3409739349
8151	0.8383890262	0.3409711792
8152	0.838386772	0.3409693181
8153	0.8383890262	0.3409666339
8154	0.8383935345	0.3409641286
8155	0.8383935345	0.3409614444
8156	0.838386772	0.3409586528
8157	0.8383890262	0.3409553244
8158	0.8383935345	0.3409514234
8159	0.838413821	0.3409488465
8160	0.8384115671	0.3409465918
8161	0.8384183289	0.3409426191
8162	0.838416075	0.3409401139
8163	0.838413821	0.3409374297
8164	0.8384093131	0.3409347097
8165	0.838416075	0.3409313813
8166	0.8384228368	0.3409285181
8167	0.8384228368	0.3409255118
8168	0.8384273445	0.3409217539
8169	0.8384341059	0.3409188191
8170	0.8384386135	0.3409151328
8171	0.8384408672	0.3409122339
8172	0.8384363597	0.3409095139
8173	0.8384363597	0.3409058991
8174	0.8384318521	0.3409033223
8175	0.8384431209	0.3408989918
8176	0.8384431209	0.3408977033
8177	0.8384386135	0.3408957349
8178	0.8384386135	0.3408924423
8179	0.838449882	0.3408883265
8180	0.8384611499	0.3408865012
8181	0.8384634035	0.3408848907
8182	0.838465657	0.3408827076
8183	0.8384611499	0.3408805244
8184	0.8384634035	0.3408781623
8185	0.838465657	0.3408743328
8186	0.8385003361	0.3408704675
8187	0.8384958288	0.3408678549
8188	0.8384935751	0.3408637391
8189	0.8384935751	0.3408605897
8190	0.8384980824	0.340858657
8191	0.8384958288	0.3408558654
8192	0.8384935751	0.3408535749
8193	0.8385025897	0.3408500318
8194	0.8385048434	0.3408475623
8195	0.8385025897	0.3408434823
8196	0.8384958288	0.3408396528
8197	0.8384958288	0.3408358949
8198	0.8384958288	0.3408350717
8199	0.838470164	0.3408318507
8200	0.8384791777	0.3408287728
8201	0.8384791777	0.3408263391
8202	0.8384836844	0.340823297
8203	0.8384904444	0.3408197538
8204	0.8384994574	0.3408154949
8205	0.8384994574	0.3408127033
8206	0.8384949509	0.3408113791
8207	0.8385273785	0.3408075138
8208	0.838525125	0.3408044717
8209	0.8385228716	0.3408013581
8210	0.8385273785	0.3407989602
8211	0.8385273785	0.3407953096
8212	0.8385363919	0.3407928759
8213	0.8385363919	0.3407913728
8214	0.8385431518	0.3407878296
8215	0.8385386453	0.3407856107
8216	0.8385386453	0.3407827117
8217	0.8385431518	0.3407780591
8218	0.8385431518	0.3407755538
8219	0.8385476584	0.3407740149
8220	0.8385454051	0.3407713307
8221	0.8385521648	0.3407685749
8222	0.8385566711	0.3407646738
8223	0.8385611774	0.3407602001
8224	0.8385634305	0.340756657
8225	0.8385611774	0.3407539012
8226	0.8385634305	0.3407500359
8227	0.8385656836	0.3407460991
8228	0.8385634305	0.3407448822
8229	0.8385634305	0.340741697
8230	0.8385634305	0.3407394065
8231	0.8385611774	0.3407352907
8232	0.8385611774	0.3407330001
8233	0.8385566711	0.3407300654
8234	0.8385611774	0.340727417
8235	0.8385634305	0.3407246612
8236	0.8385746957	0.3407214043
8237	0.8385746957	0.3407188275
8238	0.8385769487	0.3407136738
8239	0.8385724427	0.3407120633
8240	0.8385792016	0.3407078401
8241	0.8385792016	0.340705657
8242	0.8385859604	0.3407020064
8243	0.8385837075	0.3406995728
8244	0.8385882133	0.3406967096
8245	0.8385904662	0.3406926296
8246	0.8385949718	0.3406900885
8247	0.8385994774	0.3406869749
8248	0.8385972246	0.3406832885
8249	0.8385972246	0.3406807833
8250	0.8385949718	0.3406770612
8251	0.8385949718	0.3406749854
8252	0.8385972246	0.3406722654
8253	0.8386039829	0.3406685791
8254	0.8386062356	0.3406640338
8255	0.8386062356	0.3406622443
8256	0.8386129937	0.3406605622
8257	0.8386129937	0.3406577349
8258	0.8386152463	0.3406544064
8259	0.8386174989	0.3406522233
8260	0.8386197516	0.340649038
8261	0.8386152463	0.3406463538
8262	0.8386197516	0.3406437054
8263	0.8386174989	0.340640198
8264	0.8386152463	0.340636297
8265	0.8386242567	0.3406348654
8266	0.8386265092	0.3406319306
8267	0.8386287618	0.3406302843
8268	0.8386310143	0.3406268843
8269	0.8386332668	0.3406241285
8270	0.8386355192	0.3406221959
8271	0.8386287618	0.3406194401
8272	0.8386377717	0.3406173285
8273	0.8386422765	0.3406133917
8274	0.8386422765	0.3406113159
8275	0.8386422765	0.340608739
8276	0.8386422765	0.3406052317
8277	0.8386377717	0.3406031917
8278	0.8386422765	0.3405995769
8279	0.8386422765	0.3405979306
8280	0.8386535382	0.3405941369
8281	0.8386512859	0.3405918822
8282	0.8386512859	0.3405896633
8283	0.838660295	0.3405870864
8284	0.8386647994	0.3405834717
8285	0.8386647994	0.3405808232
8286	0.8386647994	0.3405786401
8287	0.8386693038	0.3405762064
8288	0.8386760602	0.3405738085
8289	0.8386783122	0.3405701938
8290	0.8386783122	0.3405667222
8291	0.8386805643	0.3405647896
8292	0.8386850684	0.340563179
8293	0.8386873204	0.3405598148
8294	0.8386828164	0.3405564148
8295	0.8386895724	0.3405533369
8296	0.8387030839	0.340549579
8297	0.8387075875	0.340546859
8298	0.8386985801	0.3405440674
8299	0.838700832	0.3405394506
8300	0.8387075875	0.3405353706
8301	0.8387053357	0.3405319348
8302	0.8387053357	0.3405293938
8303	0.838700832	0.3405258864
8304	0.8386963282	0.3405245264
8305	0.8386985801	0.3405226295
8306	0.8386963282	0.3405189432
8307	0.8386940763	0.3405157938
8308	0.8386895724	0.3405111769
8309	0.8386940763	0.3405076695
8310	0.8386940763	0.340505379
8311	0.8387075875	0.3405016927
8312	0.8387075875	0.3404980064
8313	0.8387053357	0.3404943559
8314	0.8387098394	0.3404913853
8315	0.8387098394	0.3404889159
8316	0.8387143429	0.3404869116
8317	0.8387188464	0.340484299
8318	0.8387301047	0.3404822232
8319	0.8387301047	0.3404800043
8320	0.8387323563	0.340478358
8321	0.8387301047	0.3404761748
8322	0.838739111	0.3404733116
8323	0.838739111	0.3404716653
8324	0.8387413626	0.3404680864
8325	0.838748117	0.3404643643
8326	0.8387413626	0.3404608569
8327	0.8387436141	0.3404576358
8328	0.8387458655	0.3404549158
8329	0.8387458655	0.3404512295
8330	0.8387503685	0.3404481516
8331	0.8387571227	0.3404456106
8332	0.8387548713	0.3404429264
8333	0.8387526199	0.3404407432
8334	0.8387548713	0.3404386316
8335	0.8387593741	0.3404361979
8336	0.8387571227	0.3404328695
8337	0.838766128	0.3404300064
8338	0.8387548713	0.340427
8339	0.8387526199	0.3404255685
8340	0.8387571227	0.3404230274
8341	0.8387458655	0.3404208085
8342	0.8387436141	0.3404193769
8343	0.8387436141	0.3404165495
8344	0.838739111	0.3404134358
8345	0.838739111	0.34041068
8346	0.8387436141	0.3404080674
8347	0.8387436141	0.3404046674
8348	0.8387571227	0.3404016611
8349	0.8387571227	0.3403985832
8350	0.8387571227	0.3403963642
8351	0.8387571227	0.3403929285
8352	0.838766128	0.3403893137
8353	0.8387728819	0.3403852337
8354	0.8387751331	0.3403838379
8355	0.8387751331	0.3403811179
8356	0.8387751331	0.3403784695
8357	0.8387773843	0.3403752485
8358	0.8387796355	0.3403727432
8359	0.8387796355	0.3403694148
8360	0.8387818866	0.3403661221
8361	0.8387796355	0.3403631516
8362	0.8387863889	0.3403598232
8363	0.8387863889	0.3403573895
8364	0.8387863889	0.3403544548
8365	0.8387931422	0.3403509474
8366	0.8387953932	0.3403470463
8367	0.8387976443	0.340344899
8368	0.8387976443	0.3403416779
8369	0.8387953932	0.34033928
8370	0.8387976443	0.34033588
8371	0.8388021463	0.3403325874
8372	0.8387998953	0.3403293663
8373	0.8387953932	0.3403256084
8374	0.8387976443	0.3403228526
8375	0.8387953932	0.3403210274
8376	0.8388021463	0.3403195242
8377	0.8387998953	0.3403150505
8378	0.8387976443	0.3403132611
8379	0.8387931422	0.340309539
8380	0.8387931422	0.3403066758
8381	0.8387908911	0.3403037411
8382	0.8387841378	0.3403023811
8383	0.83878864	0.3403004842
8384	0.8387931422	0.340298659
8385	0.8387998953	0.3402948295
8386	0.8388021463	0.3402918947
8387	0.8388088991	0.3402897116
8388	0.8388043972	0.3402861326
8389	0.8388179027	0.3402829832
8390	0.8388201535	0.3402804421
8391	0.8388269059	0.3402775789
8392	0.8388201535	0.3402745726
8393	0.8388269059	0.34027128
8394	0.8388291566	0.34026788
8395	0.8388359087	0.3402655895
8396	0.8388336581	0.3402639074
8397	0.8388616823	0.3402603284
8398	0.8388426607	0.3402565347
8399	0.8388549301	0.3402532063
8400	0.8388594316	0.3402504505
8401	0.8388471619	0.3402472295
8402	0.838863933	0.3402448316
8403	0.8388471619	0.34024272
8404	0.8388751863	0.3402404295
8405	0.8388629155	0.3402373516
8406	0.8388786681	0.3402333431
8407	0.8388786681	0.3402308021
8408	0.8388764178	0.3402271516
8409	0.8388719171	0.3402254695
8410	0.8388809184	0.3402222842
8411	0.8388899194	0.340218061
8412	0.8388921696	0.3402144463
8413	0.8388876692	0.3402107958
8414	0.8388966699	0.3402087916
8415	0.8388966699	0.3402053916
8416	0.8389034203	0.3402023852
8417	0.8389056703	0.3401974105
8418	0.8389056703	0.3401937958
8419	0.8389034203	0.34019104
8420	0.8389034203	0.3401887852
8421	0.8389034203	0.3401852063
8422	0.8389079204	0.3401821642
8423	0.8389079204	0.340179981
8424	0.8389079204	0.3401784421
8425	0.8389079204	0.3401743979
8426	0.8389079204	0.340172501
8427	0.8389191704	0.3401694947
8428	0.8389259201	0.3401674905
8429	0.8389259201	0.3401654505
8430	0.8389304199	0.340162301
8431	0.8389695644	0.3401600105
8432	0.8389763147	0.3401566463
8433	0.8389763147	0.34015364
8434	0.8389740646	0.3401508842
8435	0.8389785647	0.3401481642
8436	0.8389785647	0.3401451221
8437	0.8389830648	0.3401410421
8438	0.8389808148	0.3401373557
8439	0.8389853148	0.3401340631
8440	0.8389920647	0.340131701
8441	0.8389965645	0.3401295894
8442	0.8389943146	0.3401273705
8443	0.8389943146	0.3401249726
8444	0.8389988144	0.34012236
8445	0.8389988144	0.340118781
8446	0.8389920647	0.3401155242
8447	0.8389943146	0.3401117663
8448	0.8389965645	0.3401097978
8449	0.8390010642	0.340107221
8450	0.8390133437	0.3401038926
8451	0.8390155937	0.3401002063
8452	0.8390133437	0.3400979873
8453	0.8390133437	0.3400948736
8454	0.8390200937	0.3400911157
8455	0.8390178437	0.3400874652
8456	0.8390178437	0.3400852105
8457	0.8390155937	0.3400834926
8458	0.8390133437	0.3400809515
8459	0.8390223436	0.3400780884
8460	0.8390223436	0.340075762
8461	0.8390245935	0.3400731136
8462	0.8390268434	0.3400715031
8463	0.8390290933	0.3400693199
8464	0.8390313432	0.3400657052
8465	0.8390313432	0.3400621263
8466	0.8390290933	0.3400577957
8467	0.8390290933	0.3400547178
8468	0.8390290933	0.3400522841
8469	0.8390403424	0.3400487768
8470	0.8390425922	0.3400459852
8471	0.8390470917	0.3400425852
8472	0.8390425922	0.3400395431
8473	0.8390448419	0.3400356778
8474	0.8390493414	0.3400335662
8475	0.8390470917	0.3400307389
8476	0.839051591	0.340028341
8477	0.8390470917	0.3400261936
8478	0.8390493414	0.3400239031
8479	0.8390493414	0.3400212904
8480	0.839051591	0.3400191789
8481	0.8390425922	0.3400154926
8482	0.8390380926	0.3400129873
8483	0.8390380926	0.3400094083
8484	0.839033593	0.3400069389
8485	0.839051591	0.340003002
8486	0.8390538407	0.340001141
8487	0.8390470917	0.3399963452
8488	0.8390493414	0.3399927304
8489	0.8390560903	0.339990082
8490	0.839051591	0.3399874336
8491	0.8390493414	0.3399839978
8492	0.839051591	0.3399820294
8493	0.8390448419	0.3399797746
8494	0.839051591	0.3399760525
8495	0.8390560903	0.3399736546
8496	0.8390605896	0.339972402
8497	0.83905834	0.3399688231
8498	0.83905834	0.3399667473
8499	0.83905834	0.3399639915
8500	0.8390829066	0.3399600189
8501	0.8390896563	0.3399575852
8502	0.8391009054	0.3399536841
8503	0.8390718373	0.3399496757
8504	0.8390673383	0.339946562
8505	0.8390785857	0.3399430188
8506	0.8391099044	0.3399396188
8507	0.8390763362	0.3399383304
8508	0.8390785857	0.3399353599
8509	0.8391099044	0.3399311725
8510	0.8391311894	0.3399285599
8511	0.8391311894	0.3399270925
8512	0.839112154	0.3399231557
8513	0.8391166533	0.3399223683
8514	0.8391144037	0.3399207936
8515	0.8391166533	0.3399189325
8516	0.8391379387	0.3399166778
8517	0.8391334392	0.339913242
8518	0.8391424381	0.3399102357
8519	0.839149187	0.339908983
8520	0.8391604348	0.3399071936
8521	0.8391536862	0.3399035073
8522	0.8391940123	0.3399006441
8523	0.8392052608	0.3398964209
8524	0.8392142593	0.339892162
8525	0.8392097601	0.3398888336
8526	0.8392142593	0.3398857915
8527	0.8392142593	0.3398835367
8528	0.8392142593	0.3398808167
8529	0.8392120097	0.3398770588
8530	0.8392120097	0.3398746609
8531	0.8392052608	0.339871762
8532	0.8392030112	0.3398693641
8533	0.8392075105	0.3398667157
8534	0.8392052608	0.3398629936
8535	0.8392120097	0.3398612399
8536	0.8392187584	0.3398580188
8537	0.8392232575	0.339855943
8538	0.839225507	0.3398521493
8539	0.8392300059	0.339848642
8540	0.8392345047	0.3398454209
8541	0.8392300059	0.3398422357
8542	0.8392367541	0.3398400167
8543	0.8392412529	0.3398376904
8544	0.8392412529	0.3398341114
8545	0.8392390035	0.3398303893
8546	0.8392502501	0.3398269535
8547	0.8392480008	0.339822623
8548	0.8392367541	0.3398187935
8549	0.8392480008	0.3398149283
8550	0.8392435022	0.3398123872
